grievance,lag,protest,correlation,p_value,significant
narrative_global,9,2023-11-12,0.0,1.0,0
narrative_global,10,2023-11-12,0.0,1.0,0
narrative_global,11,2023-11-12,0.0,1.0,0
narrative_global,12,2023-11-12,0.0,1.0,0
narrative_global,13,2023-11-12,0.0,1.0,0
narrative_global,14,2023-11-12,0.0,1.0,0
narrative_global,15,2023-11-12,0.0,1.0,0
narrative_global,16,2023-11-12,0.0,1.0,0
narrative_religion,-9,2023-11-12,0.0,1.0,0
narrative_religion,-8,2023-11-12,0.0,1.0,0
narrative_religion,-7,2023-11-12,0.0,1.0,0
narrative_religion,-6,2023-11-12,0.0,1.0,0
narrative_religion,-5,2023-11-12,0.0,1.0,0
narrative_religion,-4,2023-11-12,0.0,1.0,0
narrative_religion,-3,2023-11-12,0.0,1.0,0
narrative_religion,-2,2023-11-12,0.0,1.0,0
narrative_religion,-1,2023-11-12,0.0,1.0,0
narrative_religion,0,2023-11-12,0.0,1.0,0
narrative_religion,1,2023-11-12,0.0,1.0,0
narrative_religion,2,2023-11-12,0.0,1.0,0
narrative_religion,3,2023-11-12,0.0,1.0,0
narrative_religion,4,2023-11-12,0.0,1.0,0
narrative_religion,5,2023-11-12,0.0,1.0,0
narrative_religion,6,2023-11-12,0.0,1.0,0
narrative_religion,7,2023-11-12,0.0,1.0,0
narrative_religion,8,2023-11-12,0.0,1.0,0
narrative_religion,9,2023-11-12,0.0,1.0,0
narrative_religion,10,2023-11-12,0.0,1.0,0
narrative_religion,11,2023-11-12,0.0,1.0,0
narrative_religion,12,2023-11-12,0.0,1.0,0
narrative_religion,13,2023-11-12,0.0,1.0,0
narrative_religion,14,2023-11-12,0.0,1.0,0
narrative_religion,15,2023-11-12,0.0,1.0,0
narrative_religion,16,2023-11-12,0.0,1.0,0
narrative_elections,-9,2023-11-12,0.0,1.0,0
narrative_elections,-8,2023-11-12,0.0,1.0,0
narrative_elections,-7,2023-11-12,0.0,1.0,0
narrative_elections,-6,2023-11-12,0.0,1.0,0
narrative_elections,-5,2023-11-12,0.0,1.0,0
narrative_elections,-4,2023-11-12,0.0,1.0,0
narrative_elections,-3,2023-11-12,0.0,1.0,0
narrative_elections,-2,2023-11-12,0.0,1.0,0
narrative_elections,-1,2023-11-12,0.0,1.0,0
narrative_elections,0,2023-11-12,0.0,1.0,0
narrative_elections,1,2023-11-12,0.0,1.0,0
narrative_elections,2,2023-11-12,0.0,1.0,0
narrative_elections,3,2023-11-12,0.0,1.0,0
narrative_elections,4,2023-11-12,0.0,1.0,0
narrative_elections,5,2023-11-12,0.0,1.0,0
narrative_elections,6,2023-11-12,0.0,1.0,0
narrative_elections,7,2023-11-12,0.0,1.0,0
narrative_elections,8,2023-11-12,0.0,1.0,0
narrative_elections,9,2023-11-12,0.0,1.0,0
narrative_elections,10,2023-11-12,0.0,1.0,0
narrative_elections,11,2023-11-12,0.0,1.0,0
narrative_elections,12,2023-11-12,0.0,1.0,0
narrative_elections,13,2023-11-12,0.0,1.0,0
narrative_elections,14,2023-11-12,0.0,1.0,0
narrative_elections,15,2023-11-12,0.0,1.0,0
narrative_elections,16,2023-11-12,0.0,1.0,0
narrative_basic_needs,-9,2023-11-12,0.0,1.0,0
narrative_basic_needs,-8,2023-11-12,0.0,1.0,0
narrative_basic_needs,-7,2023-11-12,0.0,1.0,0
narrative_basic_needs,-6,2023-11-12,0.0,1.0,0
narrative_basic_needs,-5,2023-11-12,0.0,1.0,0
narrative_basic_needs,-4,2023-11-12,0.0,1.0,0
narrative_basic_needs,-3,2023-11-12,0.0,1.0,0
narrative_basic_needs,-2,2023-11-12,0.0,1.0,0
narrative_basic_needs,-1,2023-11-12,0.0,1.0,0
narrative_basic_needs,0,2023-11-12,0.0,1.0,0
narrative_basic_needs,1,2023-11-12,0.0,1.0,0
narrative_basic_needs,2,2023-11-12,0.0,1.0,0
narrative_basic_needs,3,2023-11-12,0.0,1.0,0
narrative_basic_needs,4,2023-11-12,0.0,1.0,0
narrative_basic_needs,5,2023-11-12,0.0,1.0,0
narrative_basic_needs,6,2023-11-12,0.0,1.0,0
narrative_basic_needs,7,2023-11-12,0.0,1.0,0
narrative_basic_needs,8,2023-11-12,0.0,1.0,0
narrative_basic_needs,9,2023-11-12,0.0,1.0,0
narrative_basic_needs,10,2023-11-12,0.0,1.0,0
narrative_basic_needs,11,2023-11-12,0.0,1.0,0
narrative_basic_needs,12,2023-11-12,0.0,1.0,0
narrative_basic_needs,13,2023-11-12,0.0,1.0,0
narrative_basic_needs,14,2023-11-12,0.0,1.0,0
narrative_basic_needs,15,2023-11-12,0.0,1.0,0
narrative_basic_needs,16,2023-11-12,0.0,1.0,0
