date_publish,narrative_protest,narrative_corruption,narrative_economic
2018-11-14,10.428571428571429,8.142857142857142,37.57142857142857
2018-11-15,13.142857142857142,7.857142857142857,37.57142857142857
2018-11-16,13.285714285714286,7.714285714285714,37.142857142857146
2018-11-17,14.0,7.428571428571429,36.0
2018-11-18,14.285714285714286,7.428571428571429,35.0
2018-11-19,16.857142857142858,7.714285714285714,34.142857142857146
2018-11-20,18.285714285714285,7.0,32.142857142857146
2018-11-21,19.428571428571427,7.0,34.285714285714285
2018-11-22,18.571428571428573,6.857142857142857,35.285714285714285
2018-11-23,18.571428571428573,6.142857142857143,35.142857142857146
2018-11-24,19.0,6.428571428571429,36.0
2018-11-25,20.571428571428573,6.571428571428571,37.57142857142857
2018-11-26,19.142857142857142,6.285714285714286,38.857142857142854
2018-11-27,19.0,5.428571428571429,40.42857142857143
2018-11-28,16.857142857142858,5.285714285714286,37.857142857142854
2018-11-29,16.285714285714285,5.0,35.857142857142854
2018-11-30,15.428571428571429,4.857142857142857,34.0
2018-12-01,14.857142857142858,4.857142857142857,34.42857142857143
2018-12-02,14.285714285714286,4.714285714285714,34.0
2018-12-03,14.571428571428571,5.0,34.857142857142854
2018-12-04,14.285714285714286,5.142857142857143,37.285714285714285
2018-12-05,15.142857142857142,6.0,38.714285714285715
2018-12-06,16.428571428571427,6.142857142857143,37.57142857142857
2018-12-07,17.285714285714285,6.857142857142857,39.57142857142857
2018-12-08,18.428571428571427,6.714285714285714,40.42857142857143
2018-12-09,19.285714285714285,7.285714285714286,38.857142857142854
2018-12-10,20.857142857142858,7.571428571428571,37.57142857142857
2018-12-11,20.857142857142858,7.428571428571429,33.57142857142857
2018-12-12,22.857142857142858,7.714285714285714,31.142857142857142
2018-12-13,22.857142857142858,7.714285714285714,33.57142857142857
2018-12-14,21.428571428571427,7.428571428571429,33.0
2018-12-15,21.428571428571427,8.0,31.571428571428573
2018-12-16,20.714285714285715,7.571428571428571,32.0
2018-12-17,19.571428571428573,7.285714285714286,31.857142857142858
2018-12-18,20.857142857142858,9.571428571428571,35.142857142857146
2018-12-19,21.714285714285715,10.0,38.857142857142854
2018-12-20,23.142857142857142,11.0,40.57142857142857
2018-12-21,25.571428571428573,12.428571428571429,42.714285714285715
2018-12-22,26.142857142857142,13.714285714285714,45.285714285714285
2018-12-23,26.857142857142858,14.0,46.142857142857146
2018-12-24,26.285714285714285,14.571428571428571,46.857142857142854
2018-12-25,24.714285714285715,12.857142857142858,46.57142857142857
